generalized anxiety disorder-7
global supply chains
health technology assessment
human coronavirus oc43
influenza virus infections
latent class analysis
low viral load
machine learning approach
medical record review
modifiable risk factors
monte carlo simulation
national health systems
nature singapore pte
nervous system involvement
non-alcoholic fatty liver
numeric rating scale
observational study included
partial least squares
patients undergoing major
positive sars-cov-2 pcr
previous abdominal surgery
provide important insights
provides new insights
respiratory syndrome cov
several risk factors
significant differences among
significantly higher rate
singapore pte ltd
social media users
springer nature singapore
study design prospective
symptomatic covid-19 patients
unprecedented public health
usual care group
age male gender
anterior cerebral artery
beck anxiety inventory
become increasingly important
blood pressure control
carefully selected patients
central venous catheters
covid-19 patients showed
current coronavirus pandemic
dissemination ethical approval
end-tidal carbon dioxide
enzyme linked immunosorbent
fasting plasma glucose
following covid-19 infection
gene set enrichment
human clinical trials
in-hospital cardiac arrest
interstitial lung diseases
major risk factors
may also contribute
median patient age
minimally invasive procedure
minimally invasive procedures
molecular docking analysis
national cancer institute
open science framework
positive attitude towards
positive nucleic acid
primary care services
proportional hazard model
rapidly spread around
real-time pcr assays
robot-assisted radical prostatectomy
small interfering rnas
statistically significant improvement
strict infection control
superior mesenteric artery
using multivariable logistic
using polymerase chain
advisory/consultancy speaker bureau/expert
african swine fever
age-related macular degeneration
anterior circulation stroke
clinical characteristics laboratory
common odds ratio
consecutive covid-19 patients
conventional laparoscopic cholecystectomy
covid-19 pandemic ajhp
cumulative confirmed cases
early warning system
elevated lactate dehydrogenase
experimental results demonstrate
food supply chains
foot-and-mouth disease virus
formatted per ajhp
human coronavirus nl63
human umbilical vein
indirect immunofluorescence assay
laboratory-confirmed covid-19 cases
median overall survival
mesenchymal stem cell
multiple organ systems
neutralizing antibody response
new coronavirus pandemic
nonalcoholic fatty liver
obstructive lung disease
ordinary differential equations
overall response rate
per ajhp style
physical activity questionnaire
transanal total mesorectal
umbilical vein endothelial
underlying molecular mechanisms
urinary tract symptoms
whole blood samples
1918 influenza pandemic
2021 emerald publishing
adverse events related
artificial neural networks
chez les patients
classical swine fever
cohort study conducted
conventional laparoscopic instruments
coronavirus infectious bronchitis
covid-19 hospitalized patients
cross-sectional descriptive study
deaths per 100
differentially expressed proteins
disaster risk reduction
fasting blood glucose
fibroblast growth factor
findings provide evidence
first systematic review
high viral loads
laparoscopic distal gastrectomy
laparoscopic ventral rectopexy
liver transplant recipients
local tumor control
long non-coding rnas
many countries around
methods retrospective review
mrna covid-19 vaccine
near infrared spectroscopy
operating characteristic analysis
operative blood loss
phylogenetic analysis showed
poisson regression models
pooled odds ratio
positive polymerase chain
positive-sense single-stranded rna
public health impact
public health research
respiratory epithelial cells
results also show
sars-cov-2 viral rna
secondary bacterial infection
severe clinical course
significantly higher mortality
small case series
study population consisted
study population included
tertiary care centre
upper respiratory infections
viral rna-dependent rna
